,num__Age,num__Fare,num__Fare_adjusted,num__GroupRate,num__FamilyRate,num__GroupSize,num__FamilySize,num__SibSp,num__Parch,cat__Pclass_1,cat__Pclass_2,cat__Pclass_3,cat__Sex_male,cat__Embarked_C,cat__Embarked_Q,cat__Embarked_S,cat__HasCabin_True,cat__CabinType_A,cat__CabinType_B,cat__CabinType_C,cat__CabinType_D,cat__CabinType_E,cat__CabinType_F,cat__CabinType_G,cat__CabinType_None,cat__CabinType_T,cat__Title_grouped_British_noble,cat__Title_grouped_Master,cat__Title_grouped_Miss,cat__Title_grouped_Mr,cat__Title_grouped_Mrs,cat__Title_grouped_Other,cat__Title_grouped_Religious,cat__FamilySize_grouped_0,cat__FamilySize_grouped_1,cat__FamilySize_grouped_2,cat__GroupSize_grouped_0,cat__GroupSize_grouped_1,cat__GroupSize_grouped_2,cat__GroupRate_grouped_1,cat__FamilyRate_grouped_1,cat__Survived_1
10,-1.8614670049383482,-0.312172377522981,-0.5444628521191553,1.8325921697573373,2.0147291485752037,0.5312748965783561,0.6792945838081278,0.4327933656785018,0.7676298785983874,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
11,2.0758175017119163,-0.11384570873513637,0.6098908700012463,1.0446173439719288,1.1794415949753592,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
12,-0.6948641881530845,-0.4863374216869257,-0.407847518841999,-0.6449839818745029,-0.6116092252315095,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13,0.6904766567794159,-0.01870931177853076,-0.6049115350601023,-1.2220262906947388,-0.5037373024706923,2.9010668007151037,3.1598334123861687,0.4327933656785018,5.73284383018578,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
14,-1.1323402444475583,-0.4902797934380587,-0.41861904189797244,1.0446173439719288,1.1794415949753592,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
15,1.8570794735646794,-0.3262666585535892,0.029504923931179344,1.0446173439719288,1.1794415949753592,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
16,-2.007292357036506,-0.06199888922968463,-0.5836595333110911,-1.2220262906947388,-1.2232991456266624,2.308618824680917,2.5396987052416584,3.1548090514635256,0.7676298785983874,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17,0.26168068096697544,-0.3866707201133388,-0.13553373371907665,-0.6449839818745029,-0.4137920720761959,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,0.10717524838678417,-0.2859972841804228,-0.3555852772527513,1.0446173439719288,-1.2232991456266624,-0.06117307945583073,0.059159876663617626,0.4327933656785018,-0.4736736092984604,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19,0.2905616760253773,-0.5029485386158568,-0.45323314969581946,1.0446173439719288,1.1794415949753592,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
20,0.39882595258310005,-0.12491978668775715,-0.13553373371907665,-1.2220262906947388,-0.6116092252315095,-0.06117307945583073,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21,0.3259132765340211,-0.3866707201133388,-0.13553373371907665,-0.6449839818745029,-0.6116092252315095,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
22,-1.0594275683984793,-0.4867562231804066,-0.4089917868683742,1.0446173439719288,1.1794415949753592,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
23,-0.11156277976045274,0.06635974158478332,1.1022561986578432,-0.6449839818745029,-0.6116092252315095,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
24,-1.5698163007420323,-0.22408312108167944,-0.6188219362049097,-1.2220262906947388,-1.2232991456266624,1.71617084864673,1.9195639980971482,2.2474704895351842,0.7676298785983874,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
25,0.617563980730337,-0.016444159470040135,-0.6040273993941189,1.0689375546443183,1.2052220750247373,2.9010668007151037,3.1598334123861687,0.4327933656785018,5.73284383018578,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
26,-0.05870904952400241,-0.5029485386158568,-0.45323314969581946,-0.6449839818745029,-0.6116092252315095,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27,-0.7677768642021635,4.647001076532463,1.560696914352999,0.3052829395312992,0.3957150014742707,2.308618824680917,2.5396987052416584,2.2474704895351842,2.0089333664952354,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
28,-0.5297979909864196,-0.48977642625839407,-0.4172437197508869,1.0446173439719288,1.1794415949753592,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
29,-0.05870904952400241,-0.4894421904510968,-0.4163305058452222,-0.6449839818745029,-0.6116092252315095,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30,0.763389332828495,-0.09027201697708476,0.6742999567935528,-0.6449839818745029,-0.6116092252315095,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31,0.7084551248463121,2.301728820789,3.179564774770086,1.8325921697573373,1.1794415949753592,-0.06117307945583073,0.059159876663617626,0.4327933656785018,-0.4736736092984604,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
32,-0.5297979909864196,-0.49237782784290063,-0.42435138460702465,1.0446173439719288,1.1794415949753592,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
33,2.6591189101045485,-0.43700743807979686,-0.27306594842762333,-0.6449839818745029,-0.6116092252315095,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,-0.11156277976045274,1.0060617003323709,1.40952517147109,0.3052829395312992,-0.1439563808927071,-0.06117307945583073,0.059159876663617626,0.4327933656785018,-0.4736736092984604,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
35,0.9092146849266529,0.39858208016340624,0.579633782765366,0.3052829395312992,0.3957150014742707,-0.06117307945583073,0.059159876663617626,0.4327933656785018,-0.4736736092984604,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
36,-0.05870904952400241,-0.5028639729296732,-0.4530020955751091,-0.6449839818745029,-0.6116092252315095,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
37,-0.6219515121040056,-0.4863374216869257,-0.407847518841999,-0.6449839818745029,-0.6116092252315095,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38,-0.8406895402512424,-0.2859972841804228,-0.5206239349030073,-1.2220262906947388,-1.2232991456266624,0.5312748965783561,0.6792945838081278,1.340131927606843,-0.4736736092984604,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,-1.1323402444475583,-0.42207354059350805,-0.5414820705857054,1.8325921697573373,2.0147291485752037,-0.06117307945583073,0.059159876663617626,0.4327933656785018,-0.4736736092984604,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
40,0.763389332828495,-0.4576454924460446,-0.5900777033308233,1.0446173439719288,1.1794415949753592,-0.06117307945583073,0.059159876663617626,0.4327933656785018,-0.4736736092984604,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
41,-0.18447545580953173,-0.22559322262067316,-0.27306594842762333,-1.2220262906947388,-1.2232991456266624,-0.06117307945583073,0.059159876663617626,0.4327933656785018,-0.4736736092984604,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42,-0.05870904952400241,-0.4894421904510968,-0.4163305058452222,-0.6449839818745029,-0.6116092252315095,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43,-1.934379680987427,0.18876253192945994,-0.2788533040225589,0.8143860162733118,0.9353863838412483,1.123722872612543,1.299429290952638,0.4327933656785018,2.0089333664952354,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
44,-0.7677768642021635,-0.48977642625839407,-0.4172437197508869,1.0446173439719288,1.1794415949753592,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
45,-0.05870904952400241,-0.4863374216869257,-0.407847518841999,-0.6449839818745029,-0.6116092252315095,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46,-0.05870904952400241,-0.3363340021468808,-0.42435138460702465,-0.6449839818745029,-0.6116092252315095,-0.06117307945583073,0.059159876663617626,0.4327933656785018,-0.4736736092984604,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,-0.5297979909864196,-0.49237782784290063,-0.42435138460702465,1.0446173439719288,1.1794415949753592,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
48,-0.05870904952400241,-0.21191774308354583,-0.45315613165558255,-0.6449839818745029,-0.6116092252315095,0.5312748965783561,0.6792945838081278,1.340131927606843,-0.4736736092984604,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49,-0.8406895402512424,-0.29002422161773944,-0.36108656584109317,-1.2220262906947388,-1.2232991456266624,-0.06117307945583073,0.059159876663617626,0.4327933656785018,-0.4736736092984604,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50,-1.642728976791111,0.1506737441786005,-0.4868139321204896,-1.2220262906947388,-1.2232991456266624,2.308618824680917,2.5396987052416584,3.1548090514635256,0.7676298785983874,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
51,-0.6219515121040056,-0.4913710934835715,-0.4216007403128537,-0.6449839818745029,-0.6116092252315095,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52,1.4196034172702057,0.8964967865378598,0.5563303243051501,1.8325921697573373,1.2052220750247373,0.5312748965783561,0.059159876663617626,0.4327933656785018,-0.4736736092984604,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
53,-0.03865010371137377,-0.12491978668775715,-0.13553373371907665,1.0446173439719288,1.1794415949753592,-0.06117307945583073,0.059159876663617626,0.4327933656785018,-0.4736736092984604,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
54,2.5862062340554695,0.5995101505357573,0.8541260781692717,-0.6449839818745029,-0.6116092252315095,-0.06117307945583073,0.059159876663617626,-0.47454519624983954,0.7676298785983874,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
55,1.103854455735635,0.06635974158478332,1.1022561986578432,-0.6449839818745029,-0.6116092252315095,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
56,-0.6219515121040056,-0.43700743807979686,-0.27306594842762333,1.0446173439719288,1.1794415949753592,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
57,-0.07510644173591326,-0.5028639729296732,-0.4530020955751091,-0.6449839818745029,-0.6116092252315095,-0.6536210554900176,-0.5609748304808925,-0.47454519624983954,-0.4736736092984604,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
58,-1.7885543288892691,-0.08968408411123653,-0.4690493543873023,0.8143860162733118,0.9353863838412483,1.123722872612543,1.299429290952638,0.4327933656785018,2.0089333664952354,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
